PSA_ID,Domain,Sub_Category,English,Kiswahili,Target_Language,Source,Date,Metadata
HEALTH_239,Health,,Mobile health clinics bring vital prenatal and postnatal services closer to remote communities.,Kliniki za afya zinazohamishika huleta huduma muhimu za ujauzito na baada ya kujifungua karibu na jamii za mbali.,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10148248/,,original_id=1518; class=extracted_from_class_dataset
HEALTH_240,Health,,Working mothers can express and store breast milk to ensure continued breastfeeding support while away.,Akina mama wanaofanya kazi wanaweza kukamua na kuhifadhi maziwa ya mama ili kuhakikisha unyonyeshaji unaoendelea wakiwa mbali.,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9063221/,,original_id=1519; class=extracted_from_class_dataset
HEALTH_241,Health,,"Babies born before 37 weeks require warmth, feeding support, and regular health checkups for proper development.","Watoto waliozaliwa kabla ya wiki 37 wanahitaji kupashwa joto, usaidizi wa kulisha, na uchunguzi wa afya mara kwa mara kwa ajili ya ukuaji sahihi.",,https://www.sciencedirect.com/science/article/pii/S2214139122000129,,original_id=1520; class=extracted_from_class_dataset
HEALTH_242,Health,,"Men,its okay to talk about your mental health.Speaking up is a sign of strength.","Wanaume, ni sawa kuzungumzia afya yako ya akili. Kuzungumza ni ishara ya nguvu.",,https://www.facebook.com/MinstryofHealthKE/posts/june-is-mens-mental-health-awareness-montha-simple-conversation-can-make-a-diffe/1405273831627560/,,original_id=1521; class=extracted_from_class_dataset
HEALTH_243,Health,,"Taking time for yourself is not a luxury, it's a necessity. Remember to prioritize your mental, emotional, and physical health.","Kuchukua muda kwa ajili yako mwenyewe si anasa, ni lazima. Kumbuka kuweka kipaumbele kwa afya yako ya kiakili, kihisia, na kimwili.",,https://www.facebook.com/MinstryofHealthKE/photos/taking-time-for-yourself-is-not-a-luxury-its-a-necessity-remember-to-prioritize-/870863078401974/,,original_id=1522; class=extracted_from_class_dataset
HEALTH_244,Health,,Did you know suicide is the 3rd leading cause of death among 15-29 year olds? Its time to raise awareness and support mental health.,"Je, unajua kujiua ni chanzo cha tatu cha vifo miongoni mwa vijana wa miaka 15-29? Ni wakati wa kuongeza uelewa na kusaidia afya ya akili.",,https://pmc.ncbi.nlm.nih.gov/articles/PMC12720380/,,original_id=1523; class=extracted_from_class_dataset
HEALTH_245,Health,,"This Fathers Day, lets shine a light on mens mental health. To all the dads out there, your well-being matters. Take time to prioritize your mental health and reach out for support when needed.","Siku hii ya Baba, hebu tuangazie afya ya akili ya wanaume. Kwa akina baba wote, ustawi wako ni muhimu. Chukua muda wa kuweka kipaumbele afya yako ya akili na uwasiliane na usaidizi unapohitajika.",,https://www.facebook.com/NAMI/posts/june-is-mens-health-month-and-were-taking-a-moment-to-honor-all-the-fathers-and-/1592990152397889/,,original_id=1524; class=extracted_from_class_dataset
HEALTH_246,Health,,"It's Okay to Talk. June is Men's Mental Health Month.

Men, it's okay to talk about your mental health. Sharing your feelings can be the first step toward healing","Ni Sawa Kuzungumza. Juni ni Mwezi wa Afya ya Akili kwa Wanaume.

Wanaume, ni sawa kuzungumzia afya yako ya akili. Kushiriki hisia zako kunaweza kuwa hatua ya kwanza kuelekea uponyaji.",,https://www.instagram.com/p/DZwVxgoNb41/,,original_id=1525; class=extracted_from_class_dataset
HEALTH_247,Health,,You are not alone. Reach out to loved ones or mental health professionals for support.,Hauko peke yako. Wasiliana na wapendwa au wataalamu wa afya ya akili kwa usaidizi.,,https://www.facebook.com/janetthejourney/posts/does-anyone-know-of-any-hotlines-or-resources-that-are-currently-active-in-kenya/3355836714443618/,,original_id=1526; class=extracted_from_class_dataset
HEALTH_248,Health,,"Take care of your mental health by practicing self-care, maintaining healthy relationships, and seeking professional help when needed","Tunza afya yako ya akili kwa kujitunza, kudumisha mahusiano mazuri, na kutafuta msaada wa kitaalamu inapohitajika",,https://www.instagram.com/p/C7AE9pFISnl/,,original_id=1527; class=extracted_from_class_dataset
HEALTH_249,Health,,"List of common mental disorders: anxiety, depression, bipolar disorder, PTSD, schizophrenia","Orodha ya matatizo ya akili ya kawaida: wasiwasi, mfadhaiko, ugonjwa wa bipolar, PTSD, skizofrenia",,https://www.mntrh.go.ke/sites/default/files/2024-10/NATIONAL%20CLINICAL%20GUIDELINES%20NEW.pdf,,original_id=1528; class=extracted_from_class_dataset
HEALTH_250,Health,,"May is a reminder to prioritize self-care and nurture your mental health. Practice mindfulness, engage in activities that bring you joy, and seek support when needed","Mei ni ukumbusho wa kuweka kipaumbele utunzaji wa kibinafsi na kukuza afya yako ya akili. Fanya mazoezi ya kuzingatia, shiriki katika shughuli zinazokuletea furaha, na utafute msaada inapohitajika.",,https://www.facebook.com/tricountybhc/posts/may-is-mental-health-awareness-montha-reminder-to-be-kind-to-our-minds-and-encou/1521233693346700/,,original_id=1529; class=extracted_from_class_dataset
HEALTH_251,Health,,"In our pursuit of a healthier society, let's not forget that there is no health without mental health! As we prioritize physical well-being, it is equally important to prioritize our mental and emotional well-being.","Katika kutafuta jamii yenye afya njema, tusisahau kwamba hakuna afya bila afya ya akili! Tunapoweka kipaumbele ustawi wa kimwili, ni muhimu pia kuweka kipaumbele ustawi wetu wa kiakili na kihisia.",,https://www.instagram.com/p/DazVkMgNXVY/,,original_id=1530; class=extracted_from_class_dataset
HEALTH_252,Health,,"Mental health is the state of wellbeing in which the individual realises their own abilities,can cope with normal sttresses of life,can work pproductively or fruitfully,and is able to make contribution to their community","Afya ya akili ni hali ya ustawi ambapo mtu hutambua uwezo wake mwenyewe, anaweza kukabiliana na matatizo ya kawaida ya maisha, anaweza kufanya kazi kwa tija au kwa matunda, na anaweza kutoa mchango kwa jamii yake.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1531; class=extracted_from_class_dataset
HEALTH_253,Health,,"Mothers should return for postnatal checkups within 48 hours, 7 days, and 6 weeks after delivery.","Akina mama wanapaswa kurudi kwa uchunguzi baada ya kujifungua ndani ya saa 48, siku 7, na wiki 6 baada ya kujifungua.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1533; class=extracted_from_class_dataset
HEALTH_254,Health,,Daily iron supplements help prevent anemia in pregnancy and ensure healthy fetal development.,Virutubisho vya chuma vya kila siku husaidia kuzuia upungufu wa damu wakati wa ujauzito na kuhakikisha ukuaji mzuri wa fetasi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1534; class=extracted_from_class_dataset
HEALTH_255,Health,,Regularly talking and singing to your baby strengthens their brain development and early language skills.,Kuzungumza na kumwimbia mtoto wako mara kwa mara huimarisha ukuaji wa ubongo wake na ujuzi wake wa lugha ya awali.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1535; class=extracted_from_class_dataset
HEALTH_256,Health,,Some traditional herbs can be harmful during pregnancy. Always consult a qualified health worker before use.,Baadhi ya mimea ya kitamaduni inaweza kuwa na madhara wakati wa ujauzito. Daima wasiliana na mtaalamu wa afya aliyehitimu kabla ya kutumia.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1536; class=extracted_from_class_dataset
HEALTH_257,Health,,"Breastfeeding is natural and should be supported in public. Communities should offer safe, clean spaces for mothers.",Kunyonyesha ni jambo la kawaida na linapaswa kuungwa mkono hadharani. Jamii zinapaswa kutoa nafasi salama na safi kwa akina mama.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1537; class=extracted_from_class_dataset
HEALTH_258,Health,,"At six months, introduce soft foods while continuing to breastfeed. Ensure food is safe, nutritious, and age-appropriate.","Katika miezi sita, anza kula vyakula laini huku ukiendelea kunyonyesha. Hakikisha chakula ni salama, chenye lishe, na kinafaa kwa umri.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1538; class=extracted_from_class_dataset
HEALTH_259,Health,,Teenage mothers are at higher risk of complications. Encourage young girls to stay in school and delay pregnancy.,Akina mama vijana wako katika hatari kubwa ya kupata matatizo. Wahimize wasichana wadogo kuendelea na shule na kuchelewesha ujauzito.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1539; class=extracted_from_class_dataset
HEALTH_260,Health,,Mothers should receive vitamin A after delivery to boost immunity and improve breast milk quality.,Akina mama wanapaswa kupokea vitamini A baada ya kujifungua ili kuongeza kinga na kuboresha ubora wa maziwa ya mama.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1540; class=extracted_from_class_dataset
HEALTH_261,Health,,"Wrap babies in warm clothes and avoid exposing them to cold air, especially in early months.","Wafunge watoto nguo za joto na epuka kuwaweka kwenye hewa baridi, hasa katika miezi ya mwanzo.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1541; class=extracted_from_class_dataset
HEALTH_262,Health,,"Foods like beans, greens, and liver prevent anemia and support child development.","Vyakula kama vile maharagwe, mboga za majani, na ini huzuia upungufu wa damu na husaidia ukuaji wa mtoto.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1543; class=extracted_from_class_dataset
HEALTH_263,Health,,"Store sharp, toxic, or breakable items out of childrens reach to prevent injuries.","Hifadhi vitu vyenye ncha kali, sumu, au vinavyoweza kuvunjika mbali na watoto ili kuzuia majeraha.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1544; class=extracted_from_class_dataset
HEALTH_264,Health,,Employers should provide breastfeeding breaks and spaces to support maternal and child health.,Waajiri wanapaswa kutoa mapumziko ya kunyonyesha na nafasi ili kusaidia afya ya mama na mtoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1545; class=extracted_from_class_dataset
HEALTH_265,Health,,Sugary juices and sodas are harmful to babies and increase the risk of obesity and tooth decay.,Juisi na soda zenye sukari ni hatari kwa watoto wachanga na huongeza hatari ya unene kupita kiasi na kuoza kwa meno.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1546; class=extracted_from_class_dataset
HEALTH_266,Health,,Community forums help address cultural barriers and promote health-seeking behavior among mothers.,Mabaraza ya jamii husaidia kushughulikia vikwazo vya kitamaduni na kukuza tabia ya kutafuta afya miongoni mwa akina mama.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1547; class=extracted_from_class_dataset
HEALTH_267,Health,,Always use boiled or treated water when preparing infant food to prevent diarrhea.,Tumia maji yaliyochemshwa au yaliyotibiwa kila wakati unapoandaa chakula cha watoto wachanga ili kuzuia kuhara.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1548; class=extracted_from_class_dataset
HEALTH_268,Health,,Each child must have a vaccination card. Keep it safe and bring it to every health visit.,Kila mtoto lazima awe na kadi ya chanjo. Itunze salama na uipeleke kwenye kila ziara ya afya.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1550; class=extracted_from_class_dataset
HEALTH_269,Health,,"Tight clothes can interfere with circulation and cause discomfort. Choose loose, breathable attire.",Nguo zinazobana zinaweza kuingilia mzunguko wa damu na kusababisha usumbufu. Chagua mavazi legevu na yanayoweza kupumuliwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1551; class=extracted_from_class_dataset
HEALTH_270,Health,,Fathers are encouraged to accompany partners to ANC and child wellness clinics.,Akina baba wanahimizwa kuandamana na washirika wao kwenye kliniki za ANC na ustawi wa watoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1552; class=extracted_from_class_dataset
HEALTH_271,Health,,Applying herbs or substances to the babys soft spot is dangerous and should be avoided.,Kupaka mimea au vitu kwenye sehemu laini ya mtoto ni hatari na kunapaswa kuepukwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1553; class=extracted_from_class_dataset
HEALTH_272,Health,,Keep hot drinks and cooking pots away from childrens reach to prevent burn injuries.,Weka vinywaji vya moto na vyungu vya kupikia mbali na watoto ili kuzuia majeraha ya kuungua.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1554; class=extracted_from_class_dataset
HEALTH_273,Health,,Use a calendar or reminder app to keep track of ANC appointments and medications.,Tumia kalenda au programu ya ukumbusho ili kufuatilia miadi na dawa za ANC.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1555; class=extracted_from_class_dataset
HEALTH_274,Health,,Protect your babys hearing by keeping them away from loud environments.,Linda usikivu wa mtoto wako kwa kumzuia asisikie mazingira yenye kelele.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1556; class=extracted_from_class_dataset
HEALTH_275,Health,,Excessive screen use affects attention and sleep in young children. Encourage physical play instead.,Matumizi ya skrini kupita kiasi huathiri umakini na usingizi kwa watoto wadogo. Himiza kucheza kimwili badala yake.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1557; class=extracted_from_class_dataset
HEALTH_276,Health,,Secondhand smoke harms both the mother and the unborn baby. Keep homes and public spaces smoke-free.,Moshi wa mtu mwingine hudhuru mama na mtoto ambaye hajazaliwa. Weka nyumba na maeneo ya umma bila moshi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1558; class=extracted_from_class_dataset
HEALTH_277,Health,,All medications should be kept out of reach to prevent accidental poisoning in children.,Dawa zote zinapaswa kuwekwa mbali na watoto ili kuzuia sumu ya bahati mbaya.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1559; class=extracted_from_class_dataset
HEALTH_278,Health,,Expectant mothers should pack a clean birth kit by the 7th month of pregnancy for emergencies.,Akina mama wajawazito wanapaswa kufunga vifaa vya kujifungulia vilivyo safi ifikapo mwezi wa 7 wa ujauzito kwa dharura.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1560; class=extracted_from_class_dataset
HEALTH_279,Health,,Never shake a baby. It can cause brain injury or death. Comfort them gently instead.,Usimtikise mtoto kamwe. Inaweza kusababisha jeraha la ubongo au kifo. Badala yake mfariji kwa upole.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1561; class=extracted_from_class_dataset
HEALTH_280,Health,,Continue breastfeeding during the night to meet babys nutrition needs and maintain milk supply.,Endelea kunyonyesha usiku ili kukidhi mahitaji ya lishe ya mtoto na kudumisha utoaji wa maziwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1562; class=extracted_from_class_dataset
HEALTH_281,Health,,Always wash and boil baby bottles and nipples to kill germs before each use,Osha na chemsha chupa za watoto na chuchu kila wakati ili kuua vijidudu kabla ya kila matumizi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1563; class=extracted_from_class_dataset
HEALTH_282,Health,,"Children thrive when caregivers offer consistent affection, attention, and routines.","Watoto hustawi wakati walezi wanapowapa upendo, uangalifu, na utaratibu unaoendelea.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1564; class=extracted_from_class_dataset
HEALTH_283,Health,,High blood pressure in pregnancy can lead to preeclampsia. Regular check-ups are essential for early detection.,Shinikizo la damu kubwa wakati wa ujauzito linaweza kusababisha preeclampsia. Uchunguzi wa mara kwa mara ni muhimu kwa ugunduzi wa mapema.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1565; class=extracted_from_class_dataset
HEALTH_284,Health,,Use proper baby carriers to support babys neck and hips. Always ensure babys face is visible and uncovered.,Tumia vifaa vya kubeba mtoto vinavyofaa ili kushikilia shingo na nyonga za mtoto. Hakikisha uso wa mtoto unaonekana na haujafunikwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1566; class=extracted_from_class_dataset
HEALTH_285,Health,,Delay bathing a newborn for at least 24 hours to protect the skins natural defenses.,Chelewesha kumwogesha mtoto mchanga kwa angalau saa 24 ili kulinda kinga asilia za ngozi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1567; class=extracted_from_class_dataset
HEALTH_286,Health,,"Reading to children daily boosts language development, imagination, and bonding.","Kusomea watoto kila siku huongeza ukuaji wa lugha, mawazo, na uhusiano.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1569; class=extracted_from_class_dataset
HEALTH_287,Health,,Persistent nausea and vomiting during pregnancy can lead to dehydration and weight loss. Seek medical care.,Kichefuchefu na kutapika mara kwa mara wakati wa ujauzito kunaweza kusababisha upungufu wa maji mwilini na kupunguza uzito. Tafuta huduma ya matibabu.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1570; class=extracted_from_class_dataset
HEALTH_288,Health,,Start with mashed fruits and vegetables. Introduce one new food at a time to watch for allergies.,Anza na matunda na mboga zilizosagwa. Anzisha chakula kipya kimoja baada ya kingine ili uangalie mizio.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1571; class=extracted_from_class_dataset
HEALTH_289,Health,,Wash hands with soap and water before handling a baby to prevent infections.,Osha mikono kwa sabuni na maji kabla ya kumshika mtoto ili kuzuia maambukizi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1572; class=extracted_from_class_dataset
HEALTH_290,Health,,Take your child for regular weight and height checks to detect growth issues early.,Mpeleke mtoto wako kwa ajili ya uchunguzi wa uzito na urefu mara kwa mara ili kugundua matatizo ya ukuaji mapema.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1573; class=extracted_from_class_dataset
HEALTH_291,Health,,Excessive bleeding after childbirth is life-threatening. Seek immediate emergency care.,Kutokwa na damu nyingi baada ya kujifungua kunahatarisha maisha. Tafuta huduma ya dharura mara moja.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1574; class=extracted_from_class_dataset
HEALTH_292,Health,,Register your childs birth early to secure legal identity and access to services.,Sajili kuzaliwa kwa mtoto wako mapema ili kupata utambulisho halali na upatikanaji wa huduma.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1575; class=extracted_from_class_dataset
HEALTH_293,Health,,"Fast breathing, chest indrawing, or cough may signal pneumonia. Take the child to a clinic.","Kupumua haraka, kuvuta kifua, au kukohoa kunaweza kuashiria nimonia. Mpeleke mtoto kliniki.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1576; class=extracted_from_class_dataset
HEALTH_294,Health,,Breast milk contains nutrients vital for a babys brain development.,Maziwa ya mama yana virutubisho muhimu kwa ukuaji wa ubongo wa mtoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1577; class=extracted_from_class_dataset
HEALTH_295,Health,,Announcing launch of Nutrition Portal that offers online modules and webinars to equip CHVs with counseling tools and referral pathways.,Kutangaza uzinduzi wa Tovuti ya Lishe inayotoa moduli za mtandaoni na semina za mtandaoni ili kuwapa wagonjwa wa CHV zana za ushauri nasaha na njia za rufaa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1578; class=extracted_from_class_dataset
HEALTH_296,Health,,"Announcing a national digital drive using reels, community challenges and influencer content to promote fruit and vegetable intake.","Kutangaza kampeni ya kitaifa ya kidijitali kwa kutumia reli, changamoto za jamii na maudhui ya watu wenye ushawishi ili kukuza ulaji wa matunda na mboga.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1579; class=extracted_from_class_dataset
HEALTH_297,Health,,Announces how Community clubs in multiple counties share recipes and nutrition tips using fortified cereals and snacks.,Hutangaza jinsi vilabu vya Jumuiya katika kaunti nyingi vinavyoshiriki mapishi na vidokezo vya lishe kwa kutumia nafaka zilizoongezwa virutubisho na vitafunio.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1580; class=extracted_from_class_dataset
HEALTH_298,Health,,A community cooking contests elevate indigenous nutritious dishes and household dietary knowledge.,Mashindano ya upishi wa jamii huinua vyakula vyenye lishe vya asili na ujuzi wa lishe ya nyumbani.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1581; class=extracted_from_class_dataset
HEALTH_299,Health,,A GAIN-led campaign in Mombasa that improves access to affordable fruits and vegetables in urban market zones.,Kampeni inayoongozwa na GAIN huko Mombasa ambayo inaboresha upatikanaji wa matunda na mboga za bei nafuu katika maeneo ya soko la mijini.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1583; class=extracted_from_class_dataset
HEALTH_300,Health,,IGAD commits to improving food and nutrition security in Africa. Data shows 21% of people across IGAD member states are food insecure,IGAD imejitolea kuboresha usalama wa chakula na lishe barani Afrika. Takwimu zinaonyesha 21% ya watu katika nchi wanachama wa IGAD hawana uhakika wa chakula,,PSA_KE_Final.csv (class-provided dataset),,original_id=1584; class=extracted_from_class_dataset
HEALTH_301,Health,,Waiting a minute before clamping the cord improves babys iron levels and immunity.,Kusubiri dakika moja kabla ya kubana kitovu huboresha viwango vya chuma na kinga ya mtoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1585; class=extracted_from_class_dataset
HEALTH_302,Health,,Jerky movements or eye twitching in newborns may indicate seizures. Seek urgent care.,Miendo mikali au kutetemeka kwa macho kwa watoto wachanga kunaweza kuonyesha kifafa. Tafuta huduma ya haraka.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1586; class=extracted_from_class_dataset
HEALTH_303,Health,,"Households should provide safe, low-level toilets to encourage hygiene in toddlers.",Kaya zinapaswa kutoa vyoo salama na vya kiwango cha chini ili kuhimiza usafi kwa watoto wachanga.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1587; class=extracted_from_class_dataset
HEALTH_304,Health,,Learn correct positioning and latching techniques from health workers during pregnancy.,Jifunze mbinu sahihi za kuweka na kushikilia kutoka kwa wafanyakazi wa afya wakati wa ujauzito.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1588; class=extracted_from_class_dataset
HEALTH_305,Health,,Children exposed to smoke are more likely to develop asthma and respiratory infections.,Watoto wanaovuta moshi wana uwezekano mkubwa wa kupata pumu na maambukizi ya njia ya upumuaji.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1589; class=extracted_from_class_dataset
HEALTH_306,Health,,Announcement that Kenya is tracking midterm progress in five food system transformation pathways ahead of UNFSS+4.,Tangazo kwamba Kenya inafuatilia maendeleo ya katikati ya muhula katika njia tano za mabadiliko ya mfumo wa chakula kabla ya UNFSS+4.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1590; class=extracted_from_class_dataset
HEALTH_307,Health,,"State Department unveils pilot of e-voucher and digital tools to monitor input delivery, production and dietary outcomes.","Wizara ya Mambo ya Nje yazindua majaribio ya vocha za kielektroniki na zana za kidijitali ili kufuatilia utoaji wa pembejeo, uzalishaji na matokeo ya lishe.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1591; class=extracted_from_class_dataset
HEALTH_308,Health,,Announcement of expansion plan sourcing school meals from local farmers while integrating climate-resilient crops.,Tangazo la mpango wa upanuzi wa kutafuta chakula cha shule kutoka kwa wakulima wa eneo hilo huku ukijumuisha mazao yanayostahimili mabadiliko ya hali ya hewa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1592; class=extracted_from_class_dataset
HEALTH_309,Health,,State Dept. affirming expansion of labs to enforce fortification and nutrient profiling in major food markets.,Idara ya Jimbo ikithibitisha upanuzi wa maabara ili kutekeleza uimarishaji na uainishaji wa virutubisho katika masoko makubwa ya chakula.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1593; class=extracted_from_class_dataset
HEALTH_310,Health,,Nutrition Portal unveils real-time dashboards for tracking indicators under KNAP and county CNAPs.,Lango la Lishe hufunua dashibodi za wakati halisi za viashiria vya ufuatiliaji chini ya KNAP na CNAP za kaunti.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1594; class=extracted_from_class_dataset
HEALTH_311,Health,,Nutrition Portal invites submissions recognising counties reporting CNAP outcomes under the new monitoring framework.,Lango la Lishe linaalika mawasilisho yanayotambua kaunti zinazoripoti matokeo ya CNAP chini ya mfumo mpya wa ufuatiliaji.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1595; class=extracted_from_class_dataset
HEALTH_312,Health,,State Dept. commitingto subsidizing solar-powered storage for perishable nutrient-rich crops.,Idara ya Jimbo imejitolea kutoa ruzuku kwa hifadhi inayotumia nishati ya jua kwa mazao yanayoharibika na yenye virutubisho vingi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1596; class=extracted_from_class_dataset
HEALTH_313,Health,,WHO African office releases commendatory brief supporting Kenya’s nutrition labeling reforms.,Ofisi ya WHO barani Afrika yatoa muhtasari wa pongezi unaounga mkono mageuzi ya uainishaji wa lishe nchini Kenya.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1597; class=extracted_from_class_dataset
HEALTH_314,Health,,Health Ministry launching SMS alert to inform citizens when foods exceed sugar/salt/fat thresholds.,Wizara ya Afya yazindua tahadhari ya SMS ili kuwafahamisha raia wakati vyakula vinazidi viwango vya sukari/chumvi/mafuta.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1598; class=extracted_from_class_dataset
HEALTH_315,Health,,State Dept. promoting millet and sorghum blends as pilot menu in adaptation to climate-resilient diets.,Idara ya Jimbo inakuza mchanganyiko wa mtama na mtama kama menyu ya majaribio katika kukabiliana na lishe zinazostahimili mabadiliko ya hali ya hewa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1600; class=extracted_from_class_dataset
HEALTH_316,Health,,"Announcement that hospitals will include African indigenous vegetables (e.g., amaranth, spider plant, African nightshade) in patient meals to improve nutrition.","Tangazo kwamba hospitali zitajumuisha mboga za asili za Kiafrika (k.m., mchicha, mmea wa buibui, mti wa mtu wa Kiafrika) katika milo ya wagonjwa ili kuboresha lishe.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1601; class=extracted_from_class_dataset
HEALTH_317,Health,,Government announces scaling of biofortified crop distribution to schools and households for improved maternal-child nutrition.,Serikali yatangaza kuongeza usambazaji wa mazao biofuti kwa shule na kaya kwa ajili ya kuboresha lishe ya mama na mtoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1602; class=extracted_from_class_dataset
HEALTH_318,Health,,Announcement that local farmer cooperatives are now contracted to supply nutritious meals directly to schools under new pilot model.,Tangazo kwamba vyama vya ushirika vya wakulima wa eneo hilo sasa vimepewa mkataba wa kusambaza milo yenye lishe moja kwa moja shuleni chini ya mfumo mpya wa majaribio.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1603; class=extracted_from_class_dataset
HEALTH_319,Health,,"County launches mass supplementation reaching over 12,000 children aged 6–59 months with Vitamin A and deworming to enhance immunity and nutrition.","Kaunti yazindua virutubisho vingi vinavyowafikia zaidi ya watoto 12,000 wenye umri wa miezi 6-59 kwa kutumia Vitamini A na dawa za minyoo ili kuongeza kinga na lishe.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1604; class=extracted_from_class_dataset
HEALTH_320,Health,,"Nairobi County to provide daily lunches to 400,000 primary school pupils via new kitchens to eliminate hunger and support local farmers.","Kaunti ya Nairobi kutoa chakula cha mchana cha kila siku kwa wanafunzi 400,000 wa shule za msingi kupitia jikoni mpya ili kuondoa njaa na kuwasaidia wakulima wa eneo hilo.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1605; class=extracted_from_class_dataset
HEALTH_321,Health,,"MoH announces that 86% of children received Vitamin A supplementation during COVID-19 through mobile outreach, improving coverage significantly.","Wizara ya Afya inatangaza kwamba 86% ya watoto walipokea virutubisho vya Vitamini A wakati wa COVID-19 kupitia huduma za simu, na hivyo kuboresha huduma kwa kiasi kikubwa.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1606; class=extracted_from_class_dataset
HEALTH_322,Health,,Pregnant women need calcium for strong bones and teeth for both themselves and the baby.,Wanawake wajawazito wanahitaji kalsiamu kwa mifupa na meno yenye nguvu - kwa wao wenyewe na mtoto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1607; class=extracted_from_class_dataset
HEALTH_323,Health,,Place babies on their tummies while awake and supervised to build neck and motor strength.,Waweke watoto kwenye matumbo yao wakiwa macho na uwaangalie ili kujenga nguvu ya shingo na mwendo.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1608; class=extracted_from_class_dataset
HEALTH_324,Health,,Coughing for more than two weeks? Pregnant women should get tested for TB early.,Kukohoa kwa zaidi ya wiki mbili? Wanawake wajawazito wanapaswa kupimwa kifua kikuu mapema.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1609; class=extracted_from_class_dataset
