PSA_ID,Domain,English,Kiswahili,Ekegusii,Somali,Dholuo,Target_Languages,Source,Date,Metadata
SEC_0064,Security & Safety,DPP join key stakeholders in public and private sectors at the Digital Transformation Public Sector Forum in Mombasa.,DPP inaungana na washikadau wakuu katika sekta za umma na za kibinafsi katika Kongamano la Mabadiliko ya Kidijitali katika Sekta ya Umma mjini Mombasa.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-27,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0065,Security & Safety,"Tanzania, Zanzibar DPPs tour Kenya's Child-Friendly Technology-Aided Interview Room.","Tanzania, Zanzibar DPPs watembelea Chumba cha Mahojiano cha Usaidizi wa Teknolojia ya Mtoto wa Kenya.",,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-21,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0066,Security & Safety,Boost for DPP in Tob Cohen murder case as Sarah Wairimu denied bai.,Kuongezeka kwa DPP katika kesi ya mauaji ya Tob Cohen huku Sarah Wairimu akikana bai.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-20,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0067,Security & Safety,Juja MP George Ndung'u on the spot for faking academic documents.,Mbunge wa Juja George Ndung'u papo hapo kwa kughushi stakabadhi za masomo.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-20,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0068,Security & Safety,DPP steps up efforts against Sexual and Gender-Based Violence (SGBV).,DPP yaongeza juhudi dhidi ya Ukatili wa Kijinsia na Kijinsia (SGBV).,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-20,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0069,Security & Safety,ODPP partner with US Defense Threat Reduction Agency (DTRA) to training law enforcement officers on the proliferation of Weapons of Mass Destruction.,ODPP inashirikiana na Wakala wa Kupunguza Vitisho vya Ulinzi wa Marekani (DTRA) kutoa mafunzo kwa maafisa wa kutekeleza sheria kuhusu kuenea kwa Silaha za Maangamizi.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-17,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0070,Security & Safety,Strengthening Justice: ODPP and IPOA Collaborate to Enhance Efficiency and Public Trust.,Kuimarisha Haki: ODPP na IPOA Zinashirikiana Ili Kuimarisha Ufanisi na Uaminifu wa Umma.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-13,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0071,Security & Safety,Collaboration between justice sector actors key to the timely administration of justice.,Ushirikiano kati ya watendaji wa sekta ya haki ni muhimu kwa usimamizi wa haki kwa wakati.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-12,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0072,Security & Safety,Former KPC employees and a truck driver convicted of stealing petroleum products.,Wafanyakazi wa zamani wa KPC na dereva wa lori waliopatikana na hatia ya kuiba bidhaa za petroli.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-11,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0073,Security & Safety,DPP calls for an embrace of Prosecution-guided Investigations in Anti-Counterfeit cases.,DPP ataka kukumbatiwa kwa Uchunguzi unaoongozwa na Mwendesha Mashtaka katika kesi za Kupambana na Kughushi.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-10,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0074,Security & Safety,DPP Renson Ingonga Appears Before Public Accounts Committee to Discuss 2022-2023 Audit Report.,DPP Renson Ingonga Afika Mbele ya Kamati ya Hesabu za Serikali Kujadili Ripoti ya Ukaguzi wa 2022-2023.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-02-07,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0075,Security & Safety,DPP pays a courtesy call to Judiciary Busia during the Judiciary Dialogue Day.,DPP atoa wito wa heshima kwa Mahakama Busia wakati wa Siku ya Majadiliano ya Mahakama.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-31,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0076,Security & Safety,DPP Emphasizes need for cross border collaboration in the fight against human trafficking and smuggling of persons.,DPP Inasisitiza haja ya ushirikiano wa kuvuka mipaka katika mapambano dhidi ya biashara haramu ya binadamu na magendo ya watu.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-31,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0077,Security & Safety,ODPP and the Ministry of Labour collaborate to strengthen prosecution of labour-related offences.,ODPP na Wizara ya Leba hushirikiana kuimarisha mashtaka ya makosa yanayohusiana na kazi.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-28,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0078,Security & Safety,ODPP and Senator Catherine Muyeka discuss amendments to Anti-FGM Law.,ODPP na Seneta Catherine Muyeka wanajadili marekebisho ya Sheria ya Kupambana na Ukeketaji.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-28,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0079,Security & Safety,Empowering Prosecutors: ODPP launches pioneering Counter-Terrorism Training to bolster national security.,Kuwawezesha Waendesha Mashtaka: ODPP yazindua Mafunzo ya Kupambana na Ugaidi ili kuimarisha usalama wa taifa.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-27,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0080,Security & Safety,DPP hosts India High Commissioner to Kenya to enhance collaboration in the criminal justice sector.,DPP inakaribisha Kamishna Mkuu wa India nchini Kenya ili kuimarisha ushirikiano katika sekta ya haki za jinai.,,,,,ODPP (Office of the Director of Public Prosecutions),2025-01-15,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0081,Security & Safety,"The DPP, Renson Ingonga, CBS, OGW, meets Kenya Yearbook CEO Lilian Kimeto.","DPP, Renson Ingonga, CBS, OGW, akutana na Mkurugenzi Mtendaji wa Kitabu cha Mwaka cha Kenya Lilian Kimeto.",,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-19,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0082,Security & Safety,"DPP Reaffirms Commitment to Tackling Corruption and Crime, Calls for Increased Funding.","DPP Athibitisha Kujitolea Kukabili Ufisadi na Uhalifu, Atoa Wito wa Kuongezwa Ufadhili.",,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-11,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0083,Security & Safety,ODPP Mark International Anti-corruption Day 2024 at Strathmore University's grounds.,ODPP Mark Siku ya Kimataifa ya Kupambana na Ufisadi 2024 katika uwanja wa Chuo Kikuu cha Strathmore.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-09,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0084,Security & Safety,ODPP participates in community dialogue in Mombasa's Bangladesh informal settlement in commemoration of International Human Rights Day.,"ODPP yashiriki katika mazungumzo ya jamii katika makazi yasiyo rasmi ya Mombasa, Bangladesh katika kuadhimisha Siku ya Kimataifa ya Haki za Kibinadamu.",,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-06,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0085,Security & Safety,Committee members on Sexual and Gender-Based Violence (SGBV) and Refugee Protection.,Wanakamati kuhusu Unyanyasaji wa Kijinsia na Kijinsia (SGBV) na Ulinzi wa Wakimbizi.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-05,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0086,Security & Safety,ODPP launch its Strategic Plan 2023-2027.,ODPP ilizindua Mpango Mkakati wake wa 2023-2027.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-04,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0087,Security & Safety,DPP Emphasizes the need for collaborative efforts to curb Transnational organized crimes.,DPP Inasisitiza haja ya juhudi shirikishi ili kukomesha uhalifu uliopangwa wa Kimataifa.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-03,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0088,Security & Safety,DPP Meets EPRA Director General to Strengthen Cooperation and Training.,DPP Akutana na Mkurugenzi Mkuu wa EPRA ili Kuimarisha Ushirikiano na Mafunzo.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-02,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0089,Security & Safety,DPP acknowledges the threat posed by Terrorism financing to regional peace and stability.,DPP inatambua tishio linalotokana na ufadhili wa Ugaidi kwa amani na utulivu wa kikanda.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-12-01,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0090,Security & Safety,DPP Reaffirms his office's commitment to addressing Climate Change.,DPP Athibitisha dhamira ya ofisi yake katika kushughulikia Mabadiliko ya Tabianchi.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-29,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0091,Security & Safety,Prosecutors feted during the Changemakers Gala Awards 2024.,Waendesha mashtaka walisherehekea wakati wa Tuzo za Changemakers Gala 2024.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-29,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0092,Security & Safety,Capital markets Authority leadership meet the DPP to foster collaboration.,Uongozi wa Mamlaka ya Masoko ya Mitaji kukutana na DPP ili kukuza ushirikiano.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-28,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0093,Security & Safety,"Nairobi Region Prosecutors Trained on Decision to Charge, Plea Bargaining, and Diversion Policies.","Waendesha Mashtaka wa Mkoa wa Nairobi Wafunzwa juu ya Uamuzi wa Kushtaki, Majadiliano ya Plea, na Sera za Upotoshaji.",,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-22,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0094,Security & Safety,ODPP joins judiciary in the official presentation of State of the Judiciary and the Administration of Justice (SOJAR) Report 2023/24.,ODPP inaungana na idara ya mahakama katika kuwasilisha rasmi Ripoti ya Hali ya Mahakama na Utawala wa Haki (SOJAR) 2023/24.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-15,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0095,Security & Safety,Prosecutors sensitized on Counter Terrorism Module.,Waendesha mashtaka walihamasishwa kwenye Moduli ya Kukabili Ugaidi.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-15,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0096,Security & Safety,A Deputy Chief of Protocol in the Ministry of Foreign Affairs and two others have been charged with conspiracy to commit a felony.,Naibu Mkuu wa Itifaki katika Wizara ya Mambo ya Nje na wengine wawili wameshtakiwa kwa kula njama ya kutenda uhalifu.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-15,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0097,Security & Safety,DPP emphasizes the importance of building prosecutorial capacity to strengthen the fight against crime.,DPP inasisitiza umuhimu wa kujenga uwezo wa uendeshaji wa mashtaka ili kuimarisha mapambano dhidi ya uhalifu.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-13,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0098,Security & Safety,Workshop on Nuclear Security in Kenya Concludes with Call for Stronger Legal Frameworks and Collaboration.,Warsha kuhusu Usalama wa Nyuklia nchini Kenya Inahitimisha kwa Wito wa Mifumo Imara ya Kisheria na Ushirikiano.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-12,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0099,Security & Safety,Garissa University students sensitized on the role of ODPP.,Wanafunzi wa Chuo Kikuu cha Garissa walihamasishwa kuhusu jukumu la ODPP.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-11,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0100,Security & Safety,Nakuru residents sensitized on ODPP mandate.,Wakazi wa Nakuru walihamasishwa kuhusu mamlaka ya ODPP.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-11,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0101,Security & Safety,Online influencer Passy Ma Trevor in court over Ksh. 80 million scam.,Mshawishi wa mtandaoni Passy Ma Trevor mahakamani kuhusu Ksh. milioni 80 za kashfa.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-11,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0102,Security & Safety,DPP presides over the launch of NCAJ Annual report.,DPP anaongoza uzinduzi wa ripoti ya Mwaka ya NCAJ.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-06,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0103,Security & Safety,DPP joins Criminal Law session during Supreme Court at 12 Conference.,DPP ajiunga na kikao cha Sheria ya Jinai wakati wa Mahakama ya Juu katika Mkutano wa 12.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-05,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0104,Security & Safety,DPP goes hard on baby Pendo murder suspects.,DPP awaendea vikali washukiwa wa mauaji ya mtoto Pendo.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-05,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0105,Security & Safety,DPP joins justice sector actors in marking Supreme Court's 12 years.,DPP anaungana na watendaji wa sekta ya haki katika kuadhimisha miaka 12 ya Mahakama ya Juu.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-05,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0106,Security & Safety,ODPP Joins stakeholders in marking Child Service Month.,ODPP Inaungana na wadau katika kuadhimisha Mwezi wa Huduma kwa Mtoto.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-05,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0107,Security & Safety,ODPP participate in the LSK Legal Awareness Week 2024 countrywide.,ODPP inashiriki katika Wiki ya Uelewa wa Kisheria wa LSK 2024 kote nchini.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-11-01,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0108,Security & Safety,Foreigners in court for operating clandestine laboratory.,Wageni mahakamani kwa uendeshaji wa maabara ya siri.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-10-30,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0109,Security & Safety,ODPP Narok held a workshop on Gender-Based Violence (GBV) and Female Genital Mutilation (FGM) in Narok.,ODPP Narok alifanya warsha kuhusu Unyanyasaji wa Kijinsia (GBV) na Ukeketaji wa Wanawake (FGM) huko Narok.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-10-29,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0110,Security & Safety,How TUK student left school to join pastor Mackenzie church.,Jinsi mwanafunzi wa TUK aliacha shule na kujiunga na kanisa la mchungaji Mackenzie.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-10-28,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
SEC_0111,Security & Safety,ODPP takes part in Law Society of Kenya Legal Awareness Week 2024.,ODPP inashiriki katika Wiki ya Uhamasishaji wa Sheria ya Chama cha Wanasheria cha Kenya 2024.,,,,,ODPP (Office of the Director of Public Prosecutions),2024-10-28,tone=official; platform=website; category=news_update; sub_category=Public Prosecution
