row_id,PSA_ID,Domain,English,Kiswahili,Ekegusii,has_ekegusii,len_outlier,reviewer_verdict,reviewer_notes
5295,HEA_02393,Health,Ministry of Health reminds the public that free stress management support is available through county health facilities in Siaya County.,Wizara ya Afya inawakumbusha umma kwamba msaada wa bure wa usimamizi wa mafadhaiko unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Siaya.,,False,False,,
6219,AGR_00299,Agriculture,NCPB warns sweet potatoes farmers in Bungoma County of pest outbreaks and recommends timely intervention.,NCPB inaonya wakulima wa viazi baridi katika Kaunti ya Bungoma juu ya kuzuka kwa wadudu na inapendekeza hatua ya wakati unaofaa.,,False,False,,
5498,HEA_02596,Health,KEMSA reminds the public in Mombasa County that access to subsidised dialysis is now available at designated centres.,KEMSA inawakumbusha umma katika Kaunti ya Mombasa kwamba upatikanaji wa dialysis ya ruzuku sasa unapatikana katika vituo vilivyochaguliwa.,,False,False,,
3585,HEA_00683,Health,Notice from KEMSA: postnatal check-ups clinics will run every April at designated health centres in Kakamega County.,Taarifa kutoka KEMSA: Kliniki za uchunguzi wa baada ya kuzaliwa zitafanyika kila Aprili katika vituo vya afya vilivyoainishwa katika Kaunti ya Kakamega.,,False,False,,
12264,SEC_00344,Security & Safety,NTSA reminds residents of Siaya County to heed evacuation orders issued by local administrators during this road accidents season.,NTSA inawakumbusha wakazi wa Kaunti ya Siaya kutii maagizo ya kuondoka yaliyotolewa na wasimamizi wa mitaa wakati wa msimu huu wa ajali za barabarani.,,False,False,,
16142,GOV_01205,Governance,ODPP urges eligible citizens in Nandi County to participate in voter registration.,ODPP inawasihi wananchi wanaostahili katika Kaunti ya Nandi kushiriki katika usajili wa wapiga kura.,,False,False,,
4338,HEA_01436,Health,Kenya Red Cross launches an October awareness campaign on hand hygiene across Isiolo County.,Kenya Red Cross inazindua kampeni ya kuelimisha juu ya usafi wa mikono katika Wilaya ya Isiolo.,,False,False,,
12132,SEC_00212,Security & Safety,Notice: Directorate of Criminal Investigations activates an emergency response plan for flooding in West Pokot County.,Taarifa: Ukurugenzi wa Utafiti wa Uhalifu unazindua mpango wa kukabiliana na dharura kwa ajili ya mafuriko katika Wilaya ya West Pokot.,,False,False,,
10942,EDU_02022,Education,Notice: Kenya Institute of Curriculum Development opens applications for scholarships for needy students for learners in Murang'a County.,Taarifa: Taasisi ya Kenya ya Maendeleo ya Mafunzo inafungua maombi ya masomo kwa wanafunzi wenye uhitaji kwa wanafunzi katika Kaunti ya Murang'a.,,False,False,,
16009,GOV_01072,Governance,Notice: EACC will hold a public participation forum on development planning forums in Kericho County.,Taarifa: EACC itafanya mkutano wa ushiriki wa umma juu ya vikao vya mipango ya maendeleo katika Kaunti ya Kericho.,,False,False,,
3670,HEA_00768,Health,CDC encourages mothers in Siaya County to attend the scheduled clinic day to safeguard their child's health.,CDC inawatia moyo akina mama katika Kaunti ya Siaya kuhudhuria siku iliyopangwa ya kliniki ili kulinda afya ya mtoto wao.,,False,False,,
8931,EDU_00011,Education,TVET encourages out-of-school children in Bungoma County to register their children at the nearest public school under adult literacy classes.,TVET inawatia moyo watoto nje ya shule katika Kaunti ya Bungoma kujiandikisha watoto wao katika shule ya umma ya karibu chini ya madarasa ya kusoma na kuandika ya watu wazima.,,False,False,,
5880,HEA_02978,Health,Ministry of Health - Reproductive Health Unit announces free medical camps for residents of Kitui County starting this December.,Wizara ya Afya - Kituo cha Afya ya Kuzaa kinatangaza kambi za matibabu za bure kwa wakazi wa Kaunti ya Kitui kuanzia Desemba hii.,,False,False,,
9663,EDU_00743,Education,IEBC invites youth in Kakamega County to enroll for tailoring and design training this December.,IEBC inakaribisha vijana katika Kaunti ya Kakamega kujiandikisha kwa mafunzo ya kushona na kubuni Desemba hii.,,False,False,,
10274,EDU_01354,Education,TVET conducts a civic education forum on the role of the ombudsman in Kajiado County this September.,TVET inaongoza jukwaa la elimu ya raia juu ya jukumu la ombudsman katika Kajiado County mwezi huu Septemba.,,False,False,,
17663,GOV_02726,Governance,Judiciary of Kenya updates residents of Mandera County on progress of the county integrated development plan this May.,Mahakama ya Kenya inawajulisha wakazi wa Kaunti ya Mandera juu ya maendeleo ya mpango wa maendeleo ya kaunti hii Mei.,,False,False,,
13259,SEC_01339,Security & Safety,Kenya Red Cross calls on residents of Kilifi County to support local peace-building committees in support of national peace-building.,Msalaba Mwekundu wa Kenya unawaalika wakazi wa Wilaya ya Kilifi kuunga mkono halmashauri za ndani za kujenga amani ili kusaidia kujenga amani ya kitaifa.,,False,False,,
16824,GOV_01887,Governance,Office of the Registrar of Political Parties advises residents of Turkana County to visit the nearest Huduma Centre when seeking national ID applications.,Ofisi ya Mwandishi wa Vyama vya Siasa inashauri wakazi wa Kaunti ya Turkana kutembelea Kituo cha Huduma kilicho karibu zaidi wakati wa kutafuta maombi ya kitambulisho cha kitaifa.,,False,False,,
9101,EDU_00181,Education,Universities Fund reminds parents in Migori County that free primary education registration is open this April.,Mfuko wa Chuo Kikuu unakumbusha wazazi katika Kaunti ya Migori kwamba usajili wa bure wa elimu ya msingi umefunguliwa Aprili hii.,,False,False,,
11965,SEC_00045,Security & Safety,Notice: NTSA activates an emergency response plan for drought in Kajiado County.,Taarifa: NTSA inafanya mpango wa kukabiliana na hali ya dharura kwa ajili ya ukame katika Kajiado County.,,False,False,,
17611,GOV_02674,Governance,EACC updates residents of Kilifi County on progress of county development projects this April.,EACC inawajulisha wakazi wa Kaunti ya Kilifi juu ya maendeleo ya miradi ya maendeleo ya kaunti hii Aprili.,,False,False,,
17430,GOV_02493,Governance,Notice: Council of Governors launches the county integrated development plan in Baringo County.,Taarifa: Baraza la Mawaziri linazindua mpango wa maendeleo ya wilaya katika Kaunti ya Baringo.,,False,False,,
3319,HEA_00417,Health,CDC urges residents of Samburu County to complete the full recommended vaccination dose following a rise in reported HIV/AIDS cases.,CDC inawasihi wakazi wa Kaunti ya Samburu kukamilisha kipimo kamili cha chanjo kilichopendekezwa kufuatia ongezeko la visa vilivyoripotiwa vya VVU/UKIMWI.,,False,False,,
15270,GOV_00333,Governance,EACC urges residents of Wajir County to report corruption cases via the toll-free EACC hotline to fight embezzlement of public funds.,EACC inawasihi wakazi wa Kaunti ya Wajir kuripoti kesi za ufisadi kupitia simu ya EACC ya bure ili kupambana na ufisadi wa fedha za umma.,,False,False,,
15747,GOV_00810,Governance,Judiciary of Kenya reminds the public in Laikipia County that input on the county budget process is welcome this December.,Mahakama ya Kenya inawakumbusha umma katika Kaunti ya Laikipia kwamba mchango katika mchakato wa bajeti ya kaunti unakaribishwa Desemba hii.,,False,False,,
10450,EDU_01530,Education,Notice: TVET reminds citizens in Embu County about their rights regarding the role of the ombudsman.,Kumbuka: TVET inawakumbusha raia katika Kaunti ya Embu juu ya haki zao kuhusiana na jukumu la ombudsman.,,False,False,,
15638,GOV_00701,Governance,SHA urges residents of Uasin Gishu County to submit written memoranda before the deadline to shape public policy consultations.,Shirika la SHA linawasihi wakazi wa Kaunti ya Uasin Gishu kuwasilisha maandishi kabla ya tarehe ya mwisho ili kuunda mashauriano ya sera za umma.,,False,False,,
7162,AGR_01242,Agriculture,COMESA informs maize farmers in Wajir County of new market linkage opportunities this September.,COMESA inawajulisha wakulima wa mahindi katika Kaunti ya Wajir kuhusu fursa mpya za kuunganisha soko mwezi Septemba huu.,,False,False,,
17750,GOV_02813,Governance,KRA urges residents of Busia County to attend the county assembly public session to stay informed on county development projects.,KRA inawasihi wakazi wa Wilaya ya Busia kuhudhuria kikao cha umma cha mkutano wa wilaya ili kuwa na habari juu ya miradi ya maendeleo ya wilaya.,,False,False,,
15794,GOV_00857,Governance,SHA invites residents of Tana River County to engage through the county's online participation portal regarding the county budget process.,SHA inawaalika wakazi wa Wilaya ya Tana River kushiriki kupitia portal ya kushiriki mtandaoni ya wilaya kuhusu mchakato wa bajeti ya wilaya.,,False,False,,
8961,EDU_00041,Education,HELB encourages out-of-school children in Tana River County to register their children at the nearest public school under free day secondary education.,HELB huwatia moyo watoto walio nje ya shule katika Wilaya ya Tana River waandikishe watoto wao katika shule ya umma iliyo karibu zaidi chini ya elimu ya sekondari ya bure ya siku.,,False,False,,
7038,AGR_01118,Agriculture,FAO reminds livestock keepers in Makueni County to vaccinate their animals at designated crush points to protect herd health.,FAO inawakumbusha wakulima wa mifugo katika Kaunti ya Makueni kuwaua wanyama wao katika maeneo yaliyowekwa ili kulinda afya ya kundi.,,False,False,,
9587,EDU_00667,Education,Notice: TSC opens a new motor vehicle mechanics programme at the vocational centre in Meru County.,Taarifa: TSC inafungua programu mpya ya mitambo ya magari katika kituo cha kitaaluma katika Meru County.,,False,False,,
17666,GOV_02729,Governance,Commission on Administrative Justice (Ombudsman) urges residents of Samburu County to track project progress through the county website to stay informed on the county integrated development plan.,Tume ya Haki ya Usimamizi (Ombudsman) inawasihi wakazi wa Kaunti ya Samburu kufuatilia maendeleo ya mradi kupitia tovuti ya kaunti ili kuwa na habari juu ya mpango wa maendeleo ya pamoja ya kaunti.,,False,False,,
13117,SEC_01197,Security & Safety,Notice: Kenya Forest Service launches a cattle rustling prevention campaign in Narok County this April.,Taarifa: Huduma ya Misitu ya Kenya inazindua kampeni ya kuzuia wizi wa ng'ombe katika Kaunti ya Narok Aprili hii.,,False,False,,
3317,HEA_00415,Health,Notice: KEMRI confirms a tuberculosis outbreak alert for Kirinyaga County. Residents are advised to avoid contact with contaminated water sources.,Kumbuka: KEMRI inathibitisha tahadhari ya mlipuko wa kifua kikuu kwa Kaunti ya Kirinyaga. Wakazi wanashauriwa kuepuka kuwasiliana na vyanzo vya maji vilivyochafuliwa.,,False,False,,
9702,EDU_00782,Education,Ministry of Education advises applicants in Lamu County to visit the nearest vocational training centre for the upcoming intake.,Wizara ya Elimu inawashauri waombaji katika Kaunti ya Lamu kutembelea kituo cha mafunzo ya kitaaluma cha karibu kwa ajili ya upatikanaji ujao.,,False,False,,
5343,HEA_02441,Health,Ministry of Health announces free medical camps for residents of Mandera County starting this August.,Wizara ya Afya yatangaza kambi za matibabu za bure kwa wakazi wa Kaunti ya Mandera kuanzia Agosti hii.,,False,False,,
15001,GOV_00064,Governance,Commission on Administrative Justice (Ombudsman) urges residents of Bomet County to report corruption cases via the toll-free EACC hotline to fight abuse of office.,Tume ya Haki ya Usimamizi (Ombudsman) inawasihi wakazi wa Kaunti ya Bomet kuripoti kesi za ufisadi kupitia simu ya EACC ya bure ili kupambana na matumizi mabaya ya mamlaka.,,False,False,,
12750,SEC_00830,Security & Safety,DPP reminds residents of Elgeyo-Marakwet County that reporting carjacking promptly helps keep neighbourhoods safe.,DPP inawakumbusha wakazi wa Kaunti ya Elgeyo-Marakwet kwamba kuripoti wizi wa gari haraka husaidia kuweka majirani salama.,,False,False,,
17434,GOV_02497,Governance,E-Citizen urges residents of Nandi County to track project progress through the county website to stay informed on county development projects.,E-Citizen inahimiza wakazi wa Kaunti ya Nandi kufuatilia maendeleo ya mradi kupitia tovuti ya kaunti ili kuwa na habari juu ya miradi ya maendeleo ya kaunti.,,False,False,,
7586,AGR_01666,Agriculture,Pest Control Products Board informs fish farmers in Mombasa County of new market linkage opportunities this September.,Bodi ya Bidhaa za Kudhibiti Wadudu inawajulisha wakulima wa samaki katika Kaunti ya Mombasa juu ya fursa mpya za kuunganisha soko mwezi Septemba huu.,,False,False,,
6565,AGR_00645,Agriculture,Agriculture and Food Authority (AFA) reminds livestock keepers in Vihiga County to report sick animals to the nearest veterinary office to protect herd health.,Mamlaka ya Kilimo na Chakula (AFA) inawakumbusha wafugaji wa mifugo katika Kaunti ya Vihiga kuripoti wanyama wagonjwa kwa ofisi ya veterinary ya karibu ili kulinda afya ya kundi.,,False,False,,
6702,AGR_00782,Agriculture,Pest Control Products Board urges goats farmers in Makueni County to avoid moving livestock across county lines without a permit following reported Newcastle disease cases.,Bodi ya Udhibiti wa Pest Products inawasihi wakulima wa mbuzi katika Kaunti ya Makueni waepuke kuhamisha mifugo kwenye mipaka ya kaunti bila idhini baada ya visa vya ugonjwa wa Newcastle vilivyoripotiwa.,,False,False,,
6217,AGR_00297,Agriculture,Notice: NCPB will distribute certified wheat seed to farmers in Baringo County this October.,Taarifa: NCPB itasambaza mbegu za ngano zilizoidhinishwa kwa wakulima katika Kaunti ya Baringo mwezi huu wa Oktoba.,,False,False,,
6314,AGR_00394,Agriculture,Notice: Agriculture and Food Authority (AFA) will distribute certified sorghum seed to farmers in Taita-Taveta County this April.,Taarifa: Mamlaka ya Kilimo na Chakula (AFA) itasambaza mbegu zilizothibitishwa za sorghum kwa wakulima katika Wilaya ya Taita-Taveta Aprili hii.,,False,False,,
4259,HEA_01357,Health,Kenya Medical Association launches an April awareness campaign on hypertension awareness across Marsabit County.,Chama cha Matibabu cha Kenya kinazindua kampeni ya ufahamu wa Aprili juu ya ufahamu wa shinikizo la damu kote katika Kaunti ya Marsabit.,,False,False,,
6833,AGR_00913,Agriculture,Notice: KALRO restricts movement of goats in Samburu County due to an anthrax outbreak.,Taarifa: KALRO inazuia usafirishaji wa mbuzi katika Kaunti ya Samburu kwa sababu ya mlipuko wa anthrax.,,False,False,,
10717,EDU_01797,Education,State Department for TVET encourages residents of Tharaka-Nithi County to verify their voter registration details to stay informed on voter registration.,Idara ya State for TVET inawatia moyo wakazi wa Kaunti ya Tharaka-Nithi kuthibitisha maelezo yao ya usajili wa wapiga kura ili kuwa na habari juu ya usajili wa wapiga kura.,,False,False,,
5795,HEA_02893,Health,KEMSA announces subsidised dialysis for residents of Uasin Gishu County starting this January.,KEMSA inatangaza upasuaji wa dialysis wa ruzuku kwa wakazi wa Kaunti ya Uasin Gishu kuanzia Januari hii.,,False,False,,
13647,SEC_01727,Security & Safety,IPOA calls on residents of Migori County to support local peace-building committees in support of counter-terrorism vigilance.,IPOA inawaita wakazi wa Wilaya ya Migori kuunga mkono halmashauri za kujenga amani za mitaa katika kusaidia tahadhari ya kupambana na ugaidi.,,False,False,,
9092,EDU_00172,Education,KMTC encourages out-of-school children in Machakos County to enroll in the adult literacy programme under school feeding programme.,KMTC inawatia moyo watoto nje ya shule katika Kaunti ya Machakos kujiandikisha katika programu ya kusoma na kuandika kwa watu wazima chini ya programu ya kulisha shule.,,False,False,,
10648,EDU_01728,Education,KNEC encourages residents of Samburu County to attend the civic education forum to stay informed on public participation in county budgets.,KNEC inawatia moyo wakazi wa Kaunti ya Samburu kuhudhuria mkutano wa elimu ya raia ili kuwajulisha juu ya ushiriki wa umma katika bajeti za kaunti.,,False,False,,
17465,GOV_02528,Governance,Kenya Gazette urges residents of Bomet County to track project progress through the county website to stay informed on county development projects.,Gazeti la Kenya linawahimiza wakazi wa Kaunti ya Bomet kufuatilia maendeleo ya mradi kupitia tovuti ya kaunti ili kuwa na habari juu ya miradi ya maendeleo ya kaunti.,,False,False,,
2903,HEA_00001,Health,Ministry of Health urges residents of Nyandarua County to complete the full recommended vaccination dose following a rise in reported tuberculosis cases.,Wizara ya Afya inawahimiza wakazi wa Kaunti ya Nyandarua kukamilisha kipimo kamili cha chanjo kilichopendekezwa kufuatia ongezeko la visa vya kifua kikuu vilivyoripotiwa.,,False,False,,
9593,EDU_00673,Education,KICD reminds youth in Kiambu County that HELB funding is available for motor vehicle mechanics training.,KICD inawakumbusha vijana katika Kaunti ya Kiambu kwamba fedha za HELB zinapatikana kwa ajili ya mafunzo ya mitambo ya magari.,,False,False,,
5984,AGR_00064,Agriculture,KTDA warns millet farmers in Kajiado County of pest outbreaks and recommends timely intervention.,KTDA inaonya wakulima wa millet katika Kajiado County juu ya kuzuka kwa wadudu na inapendekeza hatua ya wakati unaofaa.,,False,False,,
17541,GOV_02604,Governance,Notice: Council of Governors launches county development projects in Nyandarua County.,Taarifa: Baraza la Gavana linazindua miradi ya maendeleo ya kaunti katika Kaunti ya Nyandarua.,,False,False,,
3382,HEA_00480,Health,Notice: Kenya Red Cross confirms a dengue fever outbreak alert for Samburu County. Residents are advised to report any suspected cases to community health volunteers.,Taarifa: Msalaba Mwekundu wa Kenya unathibitisha tahadhari ya kuzuka kwa homa ya dengue kwa Kaunti ya Samburu. Wakazi wanashauriwa kuripoti visa vyovyote vinavyoshukiwa kwa wajitoleaji wa afya wa jamii.,,False,False,,
9402,EDU_00482,Education,State Department for TVET urges residents of Migori County to apply for the bursary before the deadline to benefit from school feeding programme.,Idara ya State for TVET inawasihi wakazi wa Wilaya ya Migori kuomba bursary kabla ya tarehe ya mwisho ya kufaidika na programu ya kulisha shule.,,False,False,,
4842,HEA_01940,Health,KEMSA reminds the public that free stress management support is available through county health facilities in Taita-Taveta County.,KEMSA inawakumbusha umma kwamba msaada wa bure wa usimamizi wa mafadhaiko unapatikana kupitia vituo vya afya vya kaunti katika Kaunti ya Taita-Taveta.,,False,False,,
8524,AGR_02604,Agriculture,Ministry of Agriculture and Livestock Development invites farmers in Nyandarua County to a free training on fertiliser application this February.,Wizara ya Kilimo na Maendeleo ya Wanyama inawaalika wakulima katika Kaunti ya Nyandarua kwenye mafunzo ya bure juu ya matumizi ya mbolea Februari hii.,,False,False,,
13493,SEC_01573,Security & Safety,Communications Authority of Kenya reminds the public in Siaya County to remain vigilant on counter-terrorism vigilance.,Mamlaka ya Mawasiliano ya Kenya inawakumbusha umma katika Kaunti ya Siaya kuendelea kuwa macho juu ya tahadhari ya kupambana na ugaidi.,,False,False,,
4749,HEA_01847,Health,Notice: KEMRI will hold a youth mental wellness forum in Kitui County this May. All are welcome.,KEMRI itafanya mkutano wa afya ya akili ya vijana katika Wilaya ya Kitui Mei hii.,,False,False,,
5890,HEA_02988,Health,Notice: a free medical camp organised by CDC will be held in Kitui County this August.,Taarifa: kambi ya matibabu ya bure iliyoandaliwa na CDC itafanyika katika Kaunti ya Kitui Agosti hii.,,False,False,,
16298,GOV_01361,Governance,SHA urges eligible citizens in Elgeyo-Marakwet County to participate in the electoral calendar.,SHA inawasihi raia wanaostahiki katika Kaunti ya Elgeyo-Marakwet kushiriki katika kalenda ya uchaguzi.,,False,False,,
7722,AGR_01802,Agriculture,Notice: NCPB will train farmers in Nairobi County on agroforestry this September.,Taarifa: NCPB itawazoeza wakulima katika Kaunti ya Nairobi katika kilimo cha misitu mwezi Septemba huu.,,False,False,,
7738,AGR_01818,Agriculture,KTDA reminds residents of Mandera County that conservation tillage improves long-term farm productivity.,KTDA inawakumbusha wakazi wa Kaunti ya Mandera kwamba kulima kwa uhifadhi huongeza tija ya kilimo kwa muda mrefu.,,False,False,,
10791,EDU_01871,Education,Universities Fund advises students in Kisii County to register early to secure allocation to access free digital learning content.,Mfuko wa Chuo Kikuu unashauri wanafunzi katika Kaunti ya Kisii kujiandikisha mapema ili kupata mgawo wa kupata maudhui ya bure ya kujifunza digital.,,False,False,,
8346,AGR_02426,Agriculture,COMESA reminds farmers in Kajiado County of the ongoing fertiliser application training programme.,COMESA inawakumbusha wakulima katika Kajiado County kuhusu programu inayoendelea ya mafunzo ya matumizi ya mbolea.,,False,False,,
17009,GOV_02072,Governance,Huduma Kenya advises residents of Mandera County to visit the nearest Huduma Centre when seeking birth certificate processing.,Huduma Kenya inashauri wakazi wa Kaunti ya Mandera kutembelea Kituo cha Huduma kilicho karibu zaidi wakati wa kutafuta usindikaji wa cheti cha kuzaliwa.,,False,False,,
17831,GOV_02894,Governance,EACC urges residents of Migori County to attend the county assembly public session to stay informed on county development projects.,EACC inawasihi wakazi wa Wilaya ya Migori kuhudhuria kikao cha umma cha mkutano wa wilaya ili kuendelea kuwa na habari juu ya miradi ya maendeleo ya wilaya.,,False,False,,
4226,HEA_01324,Health,Public notice: Ministry of Health will host a free hand hygiene outreach in Kiambu County this December.,Taarifa ya umma: Wizara ya Afya itaandaa kampeni ya usafi wa mikono ya bure katika Kaunti ya Kiambu Desemba hii.,,False,False,,
3173,HEA_00271,Health,SHA (Social Health Authority) urges residents of Nyandarua County to avoid contact with contaminated water sources following a rise in reported cyclosporiasis cases.,Shirika la Afya ya Jamii (SHA) linawahimiza wakazi wa Kaunti ya Nyandarua waepuke mawasiliano na vyanzo vya maji vilivyochafuliwa baada ya ongezeko la visa vya cyclosporiasis vilivyoripotiwa.,,False,False,,
10627,EDU_01707,Education,Teachers Service Commission conducts a civic education forum on public participation in county budgets in Uasin Gishu County this August.,Tume ya Huduma ya Walimu inafanya mkutano wa elimu ya raia juu ya ushiriki wa umma katika bajeti za kaunti katika Kaunti ya Uasin Gishu Agosti hii.,,False,False,,
10243,EDU_01323,Education,KNEC urges youth in Embu County to participate in the county public forum ahead of upcoming civic activities.,KNEC inahimiza vijana katika Kaunti ya Embu kushiriki katika mkutano wa umma wa kaunti kabla ya shughuli za kiraia zinazofuata.,,False,False,,
4237,HEA_01335,Health,KEMSA reminds the public in Kisii County about the importance of hypertension awareness for household wellbeing.,KEMSA inawakumbusha umma katika Kaunti ya Kisii juu ya umuhimu wa ufahamu wa shinikizo la damu kwa ustawi wa kaya.,,False,False,,
3583,HEA_00681,Health,Kenya Medical Association encourages mothers in Turkana County to register for the mother-and-child health card to safeguard their child's health.,Chama cha Matibabu cha Kenya kinawatia moyo akina mama katika Kaunti ya Turkana kujiandikisha kwa kadi ya afya ya mama na mtoto ili kulinda afya ya mtoto wao.,,False,False,,
10855,EDU_01935,Education,KUCCPS advises students in Nairobi County to collect materials from the county education office to access scholarships for needy students.,KUCCPS inashauri wanafunzi katika Kaunti ya Nairobi kukusanya vifaa kutoka ofisi ya elimu ya kaunti ili kupata masomo kwa wanafunzi wenye uhitaji.,,False,False,,
8065,AGR_02145,Agriculture,Ministry of Agriculture and Livestock Development reminds residents of West Pokot County that organic farming improves long-term farm productivity.,Wizara ya Kilimo na Maendeleo ya Wanyama inawakumbusha wakazi wa Kaunti ya West Pokot kwamba kilimo cha kikaboni kinaboresha tija ya kilimo kwa muda mrefu.,,False,False,,
16733,GOV_01796,Governance,KRA encourages first-time voters in Meru County to visit the nearest IEBC registration centre.,KRA inawatia moyo wapiga kura wa mara ya kwanza katika Kaunti ya Meru kutembelea kituo cha kusajili cha IEBC kilicho karibu.,,False,False,,
9849,EDU_00929,Education,KUCCPS advises applicants in Isiolo County to register before the intake closes for the upcoming intake.,KUCCPS inashauri waombaji katika Kaunti ya Isiolo kujiandikisha kabla ya kuingia kufungwa kwa ajili ya kuingia ujao.,,False,False,,
14242,SEC_02322,Security & Safety,Notice: DCI opens a gender desk offering the GBV toll-free helpline in Isiolo County.,Kumbuka: DCI inafungua ofisi ya jinsia inayotoa simu ya GBV ya bure katika Wilaya ya Isiolo.,,False,False,,
16382,GOV_01445,Governance,SHA urges eligible citizens in Nyandarua County to participate in polling procedures.,Shirika la SHA linawahimiza raia wanaostahiki katika Kaunti ya Nyandarua kushiriki katika utaratibu wa kupiga kura.,,False,False,,
5973,AGR_00053,Agriculture,Ministry of Agriculture and Livestock Development advises farmers in Kisumu County to practice crop rotation to restore soil fertility ahead of the August planting season.,Wizara ya Kilimo na Maendeleo ya Wanyama inawashauri wakulima katika Kaunti ya Kisumu kufanya mazoezi ya mzunguko wa mazao ili kurejesha uzazi wa udongo kabla ya msimu wa kupanda mwezi Agosti.,,False,False,,
12515,SEC_00595,Security & Safety,NDMA reminds residents of Laikipia County to observe speed limits and use designated pedestrian crossings during this fire outbreaks season.,NDMA inawakumbusha wakazi wa Kaunti ya Laikipia kuzingatia mipaka ya kasi na kutumia njia za kutembea zilizoainishwa wakati wa msimu huu wa milipuko ya moto.,,False,False,,
7147,AGR_01227,Agriculture,KALRO advises avocado producers in Tana River County to register with a certified cooperative society ahead of the harvest season.,KALRO inashauri wazalishaji wa avocado katika Wilaya ya Tana River kujiandikisha na shirika la ushirika lililothibitishwa kabla ya msimu wa mavuno.,,False,False,,
13860,SEC_01940,Security & Safety,Notice: IPOA opens a gender desk offering the GBV toll-free helpline in Turkana County.,Taarifa: IPOA inafungua ofisi ya jinsia inayotoa simu ya GBV ya bure katika Kaunti ya Turkana.,,False,False,,
8426,AGR_02506,Agriculture,Notice: FAO will conduct a modern irrigation techniques workshop for farmers in Garissa County this May.,Taarifa: FAO itafanya semina ya mbinu za kisasa za umwagiliaji kwa wakulima katika Kaunti ya Garissa Mei hii.,,False,False,,
15116,GOV_00179,Governance,IEBC warns public officers in West Pokot County against embezzlement of public funds.,IEBC inaonya maafisa wa umma katika Wilaya ya West Pokot dhidi ya kupotosha fedha za umma.,,False,False,,
6667,AGR_00747,Agriculture,NCPB announces a free foot and mouth disease vaccination exercise for dairy cows in Kirinyaga County this November.,NCPB inatangaza mazoezi ya bure ya chanjo ya ugonjwa wa mdomo na mdomo kwa ng'ombe wa maziwa katika Kaunti ya Kirinyaga Novemba hii.,,False,False,,
16534,GOV_01597,Governance,Office of the Registrar of Political Parties urges eligible citizens in Kwale County to participate in the electoral calendar.,Ofisi ya Mwandishi wa Vyama vya Siasa inawasihi raia wanaostahili katika Kaunti ya Kwale kushiriki katika kalenda ya uchaguzi.,,False,False,,
2955,HEA_00053,Health,KEMSA calls on parents in Tharaka-Nithi County to have children under five screened for tuberculosis during the May outreach.,KEMSA inawaomba wazazi katika Kaunti ya Tharaka-Nithi kuwachunguza watoto walio chini ya miaka mitano kwa ugonjwa wa kifua kikuu wakati wa mkutano wa Mei.,,False,False,,
17743,GOV_02806,Governance,EACC urges residents of Murang'a County to attend the county assembly public session to stay informed on community-based development programmes.,EACC inawasihi wakazi wa Kaunti ya Murang'a kuhudhuria kikao cha umma cha mkutano wa kaunti ili kuwa na habari juu ya mipango ya maendeleo ya jamii.,,False,False,,
10850,EDU_01930,Education,State Department for Basic Education announces distribution of free digital learning content to schools in Tharaka-Nithi County this March.,Idara ya Jimbo la Elimu ya Msingi yatangaza usambazaji wa maudhui ya bure ya ujifunzaji wa dijiti kwa shule katika Kaunti ya Tharaka-Nithi Machi hii.,,False,False,,
17573,GOV_02636,Governance,OGP urges residents of Kajiado County to track project progress through the county website to stay informed on community-based development programmes.,OGP inawasihi wakazi wa Kajiado County kufuatilia maendeleo ya mradi kupitia tovuti ya kaunti ili kuwa na habari juu ya mipango ya maendeleo ya jamii.,,False,False,,
16797,GOV_01860,Governance,KRA advises residents of Nairobi County to apply online via the e-Citizen portal when seeking e-Citizen registration.,KRA inashauri wakazi wa Kaunti ya Nairobi kuomba mtandaoni kupitia portal ya e-Citizen wakati wa kutafuta usajili wa e-Citizen.,,False,False,,
12096,SEC_00176,Security & Safety,Directorate of Criminal Investigations urges motorists and pedestrians in Murang'a County to observe speed limits and use designated pedestrian crossings to prevent road accidents-related incidents.,Ukurugenzi wa Utafiti wa Jinai unawahimiza waendeshaji magari na watembea kwa miguu katika Kaunti ya Murang'a kuzingatia mipaka ya kasi na kutumia mipaka ya watembea kwa miguu ili kuzuia ajali zinazohusiana na ajali za barabarani.,,False,False,,
12489,SEC_00569,Security & Safety,Communications Authority of Kenya reminds residents of Kwale County to heed evacuation orders issued by local administrators during this fire outbreaks season.,Mamlaka ya mawasiliano ya Kenya inawakumbusha wakazi wa Kaunti ya Kwale kutii maagizo ya kuondoka yaliyotolewa na wasimamizi wa eneo hilo wakati wa msimu huu wa moto.,,False,False,,
10853,EDU_01933,Education,KMTC reminds needy students in Kericho County that textbooks and learning materials applications close soon.,KMTC inawakumbusha wanafunzi wenye uhitaji katika Kaunti ya Kericho kwamba vitabu vya masomo na matumizi ya vifaa vya kujifunza yatafungwa hivi karibuni.,,False,False,,
3649,HEA_00747,Health,Ministry of Health appeals to caregivers in West Pokot County to register for the mother-and-child health card as part of the December maternal health drive.,Wizara ya Afya inawaomba watunzaji katika Kaunti ya West Pokot kujiandikisha kwa kadi ya afya ya mama na mtoto kama sehemu ya kampeni ya afya ya mama ya Desemba.,,False,False,,
